geoid,region,age,week,year,season_start,flu,pneumonia,all_deaths
State,NA,All,50,2011,2011,NA,NA,1576
State,NA,All,50,2011,2011,NA,NA,128
State,NA,All,50,2011,2011,NA,NA,2173
State,NA,All,50,2011,2011,NA,NA,671
State,NA,All,50,2011,2011,NA,NA,706
State,NA,All,50,2011,2011,NA,NA,2493
State,NA,All,50,2011,2011,NA,NA,175
State,NA,All,50,2011,2011,NA,NA,805
State,NA,All,50,2011,2011,NA,NA,154
State,NA,All,50,2011,2011,NA,NA,1160
State,NA,All,50,2011,2011,NA,NA,3395
State,NA,All,50,2011,2011,NA,NA,309
State,NA,All,50,2011,2011,NA,NA,109
State,NA,All,50,2011,2011,NA,NA,1200
State,NA,All,50,2011,2011,NA,NA,920
State,NA,All,50,2011,2011,NA,NA,414
State,NA,All,50,2011,2011,NA,NA,962
State,NA,All,50,2011,2011,NA,NA,81
State,NA,All,51,2011,2011,NA,NA,957
State,NA,All,51,2011,2011,NA,NA,88
State,NA,All,51,2011,2011,NA,NA,885
State,NA,All,51,2011,2011,NA,NA,596
State,NA,All,51,2011,2011,NA,NA,4905
State,NA,All,51,2011,2011,NA,NA,678
State,NA,All,51,2011,2011,NA,NA,604
State,NA,All,51,2011,2011,NA,NA,168
State,NA,All,51,2011,2011,NA,NA,85
State,NA,All,51,2011,2011,NA,NA,3292
State,NA,All,51,2011,2011,NA,NA,1419
State,NA,All,51,2011,2011,NA,NA,204
State,NA,All,51,2011,2011,NA,NA,226
State,NA,All,51,2011,2011,NA,NA,1967
State,NA,All,51,2011,2011,NA,NA,1126
State,NA,All,51,2011,2011,NA,NA,610
State,NA,All,51,2011,2011,NA,NA,474
State,NA,All,51,2011,2011,NA,NA,844
State,NA,All,51,2011,2011,NA,NA,820
State,NA,All,51,2011,2011,NA,NA,251
State,NA,All,51,2011,2011,NA,NA,855
State,NA,All,51,2011,2011,NA,NA,1006
State,NA,All,51,2011,2011,NA,NA,1639
State,NA,All,51,2011,2011,NA,NA,775
State,NA,All,51,2011,2011,NA,NA,587
State,NA,All,51,2011,2011,NA,NA,1131
State,NA,All,51,2011,2011,NA,NA,195
State,NA,All,51,2011,2011,NA,NA,274
State,NA,All,51,2011,2011,NA,NA,377
State,NA,All,51,2011,2011,NA,NA,234
State,NA,All,51,2011,2011,NA,NA,1391
State,NA,All,51,2011,2011,NA,NA,344
State,NA,All,51,2011,2011,NA,NA,1814
State,NA,All,51,2011,2011,NA,NA,1026
State,NA,All,51,2011,2011,NA,NA,1557
State,NA,All,51,2011,2011,NA,NA,105
State,NA,All,51,2011,2011,NA,NA,2238
State,NA,All,51,2011,2011,NA,NA,712
State,NA,All,51,2011,2011,NA,NA,694
State,NA,All,51,2011,2011,NA,NA,2516
State,NA,All,51,2011,2011,NA,NA,209
State,NA,All,51,2011,2011,NA,NA,884
State,NA,All,51,2011,2011,NA,NA,140
State,NA,All,51,2011,2011,NA,NA,1154
State,NA,All,51,2011,2011,NA,NA,3366
State,NA,All,51,2011,2011,NA,NA,319
State,NA,All,51,2011,2011,NA,NA,94
State,NA,All,51,2011,2011,NA,NA,1235
State,NA,All,51,2011,2011,NA,NA,968
State,NA,All,51,2011,2011,NA,NA,447
State,NA,All,51,2011,2011,NA,NA,924
State,NA,All,51,2011,2011,NA,NA,90
State,NA,All,52,2011,2011,NA,NA,943
State,NA,All,52,2011,2011,NA,NA,72
State,NA,All,52,2011,2011,NA,NA,938
State,NA,All,52,2011,2011,NA,NA,591
State,NA,All,52,2011,2011,NA,NA,5090
State,NA,All,52,2011,2011,NA,NA,640
State,NA,All,52,2011,2011,NA,NA,565
State,NA,All,52,2011,2011,NA,NA,149
State,NA,All,52,2011,2011,NA,NA,84
State,NA,All,52,2011,2011,NA,NA,3357
State,NA,All,52,2011,2011,NA,NA,1364
State,NA,All,52,2011,2011,NA,NA,210
State,NA,All,52,2011,2011,NA,NA,251
State,NA,All,52,2011,2011,NA,NA,2055
State,NA,All,52,2011,2011,NA,NA,1200
State,NA,All,52,2011,2011,NA,NA,560
State,NA,All,52,2011,2011,NA,NA,527
State,NA,All,52,2011,2011,NA,NA,824
State,NA,All,52,2011,2011,NA,NA,819
State,NA,All,52,2011,2011,NA,NA,230
State,NA,All,52,2011,2011,NA,NA,875
State,NA,All,52,2011,2011,NA,NA,1079
State,NA,All,52,2011,2011,NA,NA,1641
State,NA,All,52,2011,2011,NA,NA,819
State,NA,All,52,2011,2011,NA,NA,566
State,NA,All,52,2011,2011,NA,NA,1118
State,NA,All,52,2011,2011,NA,NA,173
State,NA,All,52,2011,2011,NA,NA,310
State,NA,All,52,2011,2011,NA,NA,389
State,NA,All,52,2011,2011,NA,NA,218
State,NA,All,52,2011,2011,NA,NA,1449
State,NA,All,52,2011,2011,NA,NA,330
State,NA,All,52,2011,2011,NA,NA,1961
State,NA,All,52,2011,2011,NA,NA,1029
State,NA,All,52,2011,2011,NA,NA,1593
State,NA,All,52,2011,2011,NA,NA,124
State,NA,All,52,2011,2011,NA,NA,2235
State,NA,All,52,2011,2011,NA,NA,720
State,NA,All,52,2011,2011,NA,NA,672
State,NA,All,52,2011,2011,NA,NA,2528
State,NA,All,52,2011,2011,NA,NA,204
State,NA,All,52,2011,2011,NA,NA,793
State,NA,All,52,2011,2011,NA,NA,153
State,NA,All,52,2011,2011,NA,NA,1213
State,NA,All,52,2011,2011,NA,NA,3503
State,NA,All,52,2011,2011,NA,NA,281
State,NA,All,52,2011,2011,NA,NA,92
State,NA,All,52,2011,2011,NA,NA,1138
State,NA,All,52,2011,2011,NA,NA,983
State,NA,All,52,2011,2011,NA,NA,398
State,NA,All,52,2011,2011,NA,NA,953
State,NA,All,52,2011,2011,NA,NA,80
State,NA,All,01,2012,2011,NA,NA,1006
State,NA,All,01,2012,2011,NA,NA,78
State,NA,All,01,2012,2011,NA,NA,1004
State,NA,All,01,2012,2011,NA,NA,630
State,NA,All,01,2012,2011,NA,NA,5096
State,NA,All,01,2012,2011,NA,NA,651
State,NA,All,01,2012,2011,NA,NA,556
State,NA,All,01,2012,2011,NA,NA,186
State,NA,All,01,2012,2011,NA,NA,104
State,NA,All,01,2012,2011,NA,NA,3645
State,NA,All,01,2012,2011,NA,NA,1445
State,NA,All,01,2012,2011,NA,NA,203
State,NA,All,01,2012,2011,NA,NA,215
State,NA,All,01,2012,2011,NA,NA,2035
State,NA,All,01,2012,2011,NA,NA,1200
State,NA,All,01,2012,2011,NA,NA,612
State,NA,All,01,2012,2011,NA,NA,520
State,NA,All,01,2012,2011,NA,NA,841
State,NA,All,01,2012,2011,NA,NA,853
State,NA,All,01,2012,2011,NA,NA,284
State,NA,All,01,2012,2011,NA,NA,924
State,NA,All,01,2012,2011,NA,NA,1066
State,NA,All,01,2012,2011,NA,NA,1803
State,NA,All,01,2012,2011,NA,NA,835
State,NA,All,01,2012,2011,NA,NA,569
State,NA,All,01,2012,2011,NA,NA,1150
State,NA,All,01,2012,2011,NA,NA,181
State,NA,All,01,2012,2011,NA,NA,292
State,NA,All,01,2012,2011,NA,NA,426
State,NA,All,01,2012,2011,NA,NA,227
State,NA,All,01,2012,2011,NA,NA,1470
State,NA,All,01,2012,2011,NA,NA,327
State,NA,All,01,2012,2011,NA,NA,2015
State,NA,All,01,2012,2011,NA,NA,1062
State,NA,All,01,2012,2011,NA,NA,1695
State,NA,All,01,2012,2011,NA,NA,111
State,NA,All,01,2012,2011,NA,NA,2274
State,NA,All,01,2012,2011,NA,NA,708
State,NA,All,01,2012,2011,NA,NA,648
State,NA,All,01,2012,2011,NA,NA,2614
State,NA,All,01,2012,2011,NA,NA,191
State,NA,All,01,2012,2011,NA,NA,849
State,NA,All,01,2012,2011,NA,NA,160
State,NA,All,01,2012,2011,NA,NA,1212
State,NA,All,01,2012,2011,NA,NA,3495
State,NA,All,01,2012,2011,NA,NA,298
State,NA,All,01,2012,2011,NA,NA,116
State,NA,All,01,2012,2011,NA,NA,1263
State,NA,All,01,2012,2011,NA,NA,971
State,NA,All,01,2012,2011,NA,NA,464
State,NA,All,01,2012,2011,NA,NA,942
State,NA,All,01,2012,2011,NA,NA,108
State,NA,All,02,2012,2011,NA,NA,913
State,NA,All,02,2012,2011,NA,NA,69
State,NA,All,02,2012,2011,NA,NA,945
State,NA,All,02,2012,2011,NA,NA,600
State,NA,All,02,2012,2011,NA,NA,4951
State,NA,All,02,2012,2011,NA,NA,605
State,NA,All,02,2012,2011,NA,NA,628
State,NA,All,02,2012,2011,NA,NA,165
State,NA,All,02,2012,2011,NA,NA,107
State,NA,All,02,2012,2011,NA,NA,3624
State,NA,All,02,2012,2011,NA,NA,1519
State,NA,All,02,2012,2011,NA,NA,200
State,NA,All,02,2012,2011,NA,NA,199
State,NA,All,02,2012,2011,NA,NA,2107
State,NA,All,02,2012,2011,NA,NA,1173
State,NA,All,02,2012,2011,NA,NA,570
State,NA,All,02,2012,2011,NA,NA,505
State,NA,All,02,2012,2011,NA,NA,891
State,NA,All,02,2012,2011,NA,NA,818
State,NA,All,02,2012,2011,NA,NA,230
State,NA,All,02,2012,2011,NA,NA,897
State,NA,All,02,2012,2011,NA,NA,1132
State,NA,All,02,2012,2011,NA,NA,1810
State,NA,All,02,2012,2011,NA,NA,788
State,NA,All,02,2012,2011,NA,NA,584
State,NA,All,02,2012,2011,NA,NA,1101
State,NA,All,02,2012,2011,NA,NA,176
State,NA,All,02,2012,2011,NA,NA,300
State,NA,All,02,2012,2011,NA,NA,387
State,NA,All,02,2012,2011,NA,NA,227
State,NA,All,02,2012,2011,NA,NA,1406
State,NA,All,02,2012,2011,NA,NA,341
State,NA,All,02,2012,2011,NA,NA,1923
State,NA,All,02,2012,2011,NA,NA,1025
State,NA,All,02,2012,2011,NA,NA,1651
State,NA,All,02,2012,2011,NA,NA,116
State,NA,All,02,2012,2011,NA,NA,2227
State,NA,All,02,2012,2011,NA,NA,723
State,NA,All,02,2012,2011,NA,NA,694
State,NA,All,02,2012,2011,NA,NA,2625
State,NA,All,02,2012,2011,NA,NA,205
State,NA,All,02,2012,2011,NA,NA,878
State,NA,All,02,2012,2011,NA,NA,151
State,NA,All,02,2012,2011,NA,NA,1253
State,NA,All,02,2012,2011,NA,NA,3488
State,NA,All,02,2012,2011,NA,NA,318
State,NA,All,02,2012,2011,NA,NA,128
State,NA,All,02,2012,2011,NA,NA,1271
State,NA,All,02,2012,2011,NA,NA,991
State,NA,All,02,2012,2011,NA,NA,444
State,NA,All,02,2012,2011,NA,NA,1017
State,NA,All,02,2012,2011,NA,NA,75
State,NA,All,03,2012,2011,NA,NA,988
State,NA,All,03,2012,2011,NA,NA,64
State,NA,All,03,2012,2011,NA,NA,921
State,NA,All,03,2012,2011,NA,NA,620
State,NA,All,03,2012,2011,NA,NA,5001
State,NA,All,03,2012,2011,NA,NA,644
State,NA,All,03,2012,2011,NA,NA,636
State,NA,All,03,2012,2011,NA,NA,172
State,NA,All,03,2012,2011,NA,NA,94
State,NA,All,03,2012,2011,NA,NA,3553
State,NA,All,03,2012,2011,NA,NA,1418
State,NA,All,03,2012,2011,NA,NA,194
State,NA,All,03,2012,2011,NA,NA,237
State,NA,All,03,2012,2011,NA,NA,2023
State,NA,All,03,2012,2011,NA,NA,1202
State,NA,All,03,2012,2011,NA,NA,559
State,NA,All,03,2012,2011,NA,NA,532
State,NA,All,03,2012,2011,NA,NA,907
State,NA,All,03,2012,2011,NA,NA,849
State,NA,All,03,2012,2011,NA,NA,256
State,NA,All,03,2012,2011,NA,NA,870
State,NA,All,03,2012,2011,NA,NA,1099
State,NA,All,03,2012,2011,NA,NA,1719
State,NA,All,03,2012,2011,NA,NA,810
State,NA,All,03,2012,2011,NA,NA,548
State,NA,All,03,2012,2011,NA,NA,1153
State,NA,All,03,2012,2011,NA,NA,157
State,NA,All,03,2012,2011,NA,NA,300
State,NA,All,03,2012,2011,NA,NA,436
State,NA,All,03,2012,2011,NA,NA,201
State,NA,All,03,2012,2011,NA,NA,1459
State,NA,All,03,2012,2011,NA,NA,342
State,NA,All,03,2012,2011,NA,NA,1982
State,NA,All,03,2012,2011,NA,NA,1063
State,NA,All,03,2012,2011,NA,NA,1656
State,NA,All,03,2012,2011,NA,NA,111
State,NA,All,03,2012,2011,NA,NA,2310
State,NA,All,03,2012,2011,NA,NA,733
State,NA,All,03,2012,2011,NA,NA,673
State,NA,All,03,2012,2011,NA,NA,2529
State,NA,All,03,2012,2011,NA,NA,181
State,NA,All,03,2012,2011,NA,NA,818
State,NA,All,03,2012,2011,NA,NA,165
State,NA,All,03,2012,2011,NA,NA,1225
State,NA,All,03,2012,2011,NA,NA,3594
State,NA,All,03,2012,2011,NA,NA,322
State,NA,All,03,2012,2011,NA,NA,97
State,NA,All,03,2012,2011,NA,NA,1180
State,NA,All,03,2012,2011,NA,NA,983
State,NA,All,03,2012,2011,NA,NA,447
State,NA,All,03,2012,2011,NA,NA,971
State,NA,All,03,2012,2011,NA,NA,84
State,NA,All,04,2012,2011,NA,NA,933
State,NA,All,04,2012,2011,NA,NA,80
State,NA,All,04,2012,2011,NA,NA,1020
State,NA,All,04,2012,2011,NA,NA,589
State,NA,All,04,2012,2011,NA,NA,4944
State,NA,All,04,2012,2011,NA,NA,668
State,NA,All,04,2012,2011,NA,NA,609
State,NA,All,04,2012,2011,NA,NA,146
State,NA,All,04,2012,2011,NA,NA,80
State,NA,All,04,2012,2011,NA,NA,3379
State,NA,All,04,2012,2011,NA,NA,1325
State,NA,All,04,2012,2011,NA,NA,215
State,NA,All,04,2012,2011,NA,NA,215
State,NA,All,04,2012,2011,NA,NA,2061
State,NA,All,04,2012,2011,NA,NA,1183
State,NA,All,04,2012,2011,NA,NA,602
State,NA,All,04,2012,2011,NA,NA,495
State,NA,All,04,2012,2011,NA,NA,874
State,NA,All,04,2012,2011,NA,NA,771
State,NA,All,04,2012,2011,NA,NA,286
State,NA,All,04,2012,2011,NA,NA,914
State,NA,All,04,2012,2011,NA,NA,1084
State,NA,All,04,2012,2011,NA,NA,1671
State,NA,All,04,2012,2011,NA,NA,796
State,NA,All,04,2012,2011,NA,NA,592
State,NA,All,04,2012,2011,NA,NA,1152
State,NA,All,04,2012,2011,NA,NA,166
State,NA,All,04,2012,2011,NA,NA,307
State,NA,All,04,2012,2011,NA,NA,423
State,NA,All,04,2012,2011,NA,NA,232
State,NA,All,04,2012,2011,NA,NA,1502
State,NA,All,04,2012,2011,NA,NA,301
State,NA,All,04,2012,2011,NA,NA,2004
State,NA,All,04,2012,2011,NA,NA,1012
State,NA,All,04,2012,2011,NA,NA,1587
State,NA,All,04,2012,2011,NA,NA,115
State,NA,All,04,2012,2011,NA,NA,2117
State,NA,All,04,2012,2011,NA,NA,700
State,NA,All,04,2012,2011,NA,NA,677
State,NA,All,04,2012,2011,NA,NA,2623
State,NA,All,04,2012,2011,NA,NA,207
State,NA,All,04,2012,2011,NA,NA,814
State,NA,All,04,2012,2011,NA,NA,166
State,NA,All,04,2012,2011,NA,NA,1205
State,NA,All,04,2012,2011,NA,NA,3328
State,NA,All,04,2012,2011,NA,NA,348
State,NA,All,04,2012,2011,NA,NA,97
State,NA,All,04,2012,2011,NA,NA,1212
State,NA,All,04,2012,2011,NA,NA,954
State,NA,All,04,2012,2011,NA,NA,419
State,NA,All,04,2012,2011,NA,NA,963
State,NA,All,04,2012,2011,NA,NA,75
State,NA,All,05,2012,2011,NA,NA,930
State,NA,All,05,2012,2011,NA,NA,74
State,NA,All,05,2012,2011,NA,NA,961
State,NA,All,05,2012,2011,NA,NA,627
State,NA,All,05,2012,2011,NA,NA,4865
State,NA,All,05,2012,2011,NA,NA,677
State,NA,All,05,2012,2011,NA,NA,586
State,NA,All,05,2012,2011,NA,NA,141
State,NA,All,05,2012,2011,NA,NA,91
State,NA,All,05,2012,2011,NA,NA,3416
State,NA,All,05,2012,2011,NA,NA,1423
State,NA,All,05,2012,2011,NA,NA,204
State,NA,All,05,2012,2011,NA,NA,232
State,NA,All,05,2012,2011,NA,NA,2013
State,NA,All,05,2012,2011,NA,NA,1109
State,NA,All,05,2012,2011,NA,NA,541
State,NA,All,05,2012,2011,NA,NA,505
State,NA,All,05,2012,2011,NA,NA,828
State,NA,All,05,2012,2011,NA,NA,793
State,NA,All,05,2012,2011,NA,NA,256
State,NA,All,05,2012,2011,NA,NA,879
State,NA,All,05,2012,2011,NA,NA,1102
State,NA,All,05,2012,2011,NA,NA,1737
State,NA,All,05,2012,2011,NA,NA,805
State,NA,All,05,2012,2011,NA,NA,548
State,NA,All,05,2012,2011,NA,NA,1091
State,NA,All,05,2012,2011,NA,NA,191
State,NA,All,05,2012,2011,NA,NA,296
State,NA,All,05,2012,2011,NA,NA,414
State,NA,All,05,2012,2011,NA,NA,194
State,NA,All,05,2012,2011,NA,NA,1380
State,NA,All,05,2012,2011,NA,NA,346
State,NA,All,05,2012,2011,NA,NA,1892
State,NA,All,05,2012,2011,NA,NA,1045
State,NA,All,05,2012,2011,NA,NA,1594
State,NA,All,05,2012,2011,NA,NA,113
State,NA,All,05,2012,2011,NA,NA,2270
State,NA,All,05,2012,2011,NA,NA,744
State,NA,All,05,2012,2011,NA,NA,657
State,NA,All,05,2012,2011,NA,NA,2456
State,NA,All,05,2012,2011,NA,NA,199
State,NA,All,05,2012,2011,NA,NA,821
State,NA,All,05,2012,2011,NA,NA,115
State,NA,All,05,2012,2011,NA,NA,1236
State,NA,All,05,2012,2011,NA,NA,3272
State,NA,All,05,2012,2011,NA,NA,295
State,NA,All,05,2012,2011,NA,NA,103
State,NA,All,05,2012,2011,NA,NA,1159
State,NA,All,05,2012,2011,NA,NA,909
State,NA,All,05,2012,2011,NA,NA,422
State,NA,All,05,2012,2011,NA,NA,1005
State,NA,All,05,2012,2011,NA,NA,80
State,NA,All,06,2012,2011,NA,NA,908
State,NA,All,06,2012,2011,NA,NA,73
State,NA,All,06,2012,2011,NA,NA,1072
State,NA,All,06,2012,2011,NA,NA,639
State,NA,All,06,2012,2011,NA,NA,4940
State,NA,All,06,2012,2011,NA,NA,651
State,NA,All,06,2012,2011,NA,NA,567
State,NA,All,06,2012,2011,NA,NA,135
State,NA,All,06,2012,2011,NA,NA,90
State,NA,All,06,2012,2011,NA,NA,3518
State,NA,All,06,2012,2011,NA,NA,1392
State,NA,All,06,2012,2011,NA,NA,221
State,NA,All,06,2012,2011,NA,NA,270
State,NA,All,06,2012,2011,NA,NA,1949
State,NA,All,06,2012,2011,NA,NA,1149
State,NA,All,06,2012,2011,NA,NA,551
State,NA,All,06,2012,2011,NA,NA,528
State,NA,All,06,2012,2011,NA,NA,842
State,NA,All,06,2012,2011,NA,NA,771
State,NA,All,06,2012,2011,NA,NA,270
State,NA,All,06,2012,2011,NA,NA,873
State,NA,All,06,2012,2011,NA,NA,1050
State,NA,All,06,2012,2011,NA,NA,1692
State,NA,All,06,2012,2011,NA,NA,771
State,NA,All,06,2012,2011,NA,NA,533
State,NA,All,06,2012,2011,NA,NA,1106
State,NA,All,06,2012,2011,NA,NA,183
State,NA,All,06,2012,2011,NA,NA,287
State,NA,All,06,2012,2011,NA,NA,395
State,NA,All,06,2012,2011,NA,NA,221
State,NA,All,06,2012,2011,NA,NA,1438
State,NA,All,06,2012,2011,NA,NA,329
State,NA,All,06,2012,2011,NA,NA,1973
State,NA,All,06,2012,2011,NA,NA,1035
State,NA,All,06,2012,2011,NA,NA,1517
State,NA,All,06,2012,2011,NA,NA,120
State,NA,All,06,2012,2011,NA,NA,2175
State,NA,All,06,2012,2011,NA,NA,719
State,NA,All,06,2012,2011,NA,NA,696
State,NA,All,06,2012,2011,NA,NA,2543
State,NA,All,06,2012,2011,NA,NA,220
State,NA,All,06,2012,2011,NA,NA,820
State,NA,All,06,2012,2011,NA,NA,128
State,NA,All,06,2012,2011,NA,NA,1164
State,NA,All,06,2012,2011,NA,NA,3389
State,NA,All,06,2012,2011,NA,NA,302
State,NA,All,06,2012,2011,NA,NA,119
State,NA,All,06,2012,2011,NA,NA,1206
State,NA,All,06,2012,2011,NA,NA,932
State,NA,All,06,2012,2011,NA,NA,420
State,NA,All,06,2012,2011,NA,NA,933
State,NA,All,06,2012,2011,NA,NA,87
State,NA,All,07,2012,2011,NA,NA,983
State,NA,All,07,2012,2011,NA,NA,59
State,NA,All,07,2012,2011,NA,NA,1028
State,NA,All,07,2012,2011,NA,NA,650
State,NA,All,07,2012,2011,NA,NA,4763
State,NA,All,07,2012,2011,NA,NA,690
State,NA,All,07,2012,2011,NA,NA,592
State,NA,All,07,2012,2011,NA,NA,160
State,NA,All,07,2012,2011,NA,NA,86
State,NA,All,07,2012,2011,NA,NA,3567
State,NA,All,07,2012,2011,NA,NA,1397
State,NA,All,07,2012,2011,NA,NA,225
State,NA,All,07,2012,2011,NA,NA,267
State,NA,All,07,2012,2011,NA,NA,2038
State,NA,All,07,2012,2011,NA,NA,1202
State,NA,All,07,2012,2011,NA,NA,558
State,NA,All,07,2012,2011,NA,NA,516
State,NA,All,07,2012,2011,NA,NA,833
State,NA,All,07,2012,2011,NA,NA,879
State,NA,All,07,2012,2011,NA,NA,257
State,NA,All,07,2012,2011,NA,NA,873
State,NA,All,07,2012,2011,NA,NA,1096
State,NA,All,07,2012,2011,NA,NA,1760
State,NA,All,07,2012,2011,NA,NA,817
State,NA,All,07,2012,2011,NA,NA,595
State,NA,All,07,2012,2011,NA,NA,1125
State,NA,All,07,2012,2011,NA,NA,170
State,NA,All,07,2012,2011,NA,NA,297
State,NA,All,07,2012,2011,NA,NA,415
State,NA,All,07,2012,2011,NA,NA,223
State,NA,All,07,2012,2011,NA,NA,1398
State,NA,All,07,2012,2011,NA,NA,352
State,NA,All,07,2012,2011,NA,NA,1932
State,NA,All,07,2012,2011,NA,NA,957
State,NA,All,07,2012,2011,NA,NA,1678
State,NA,All,07,2012,2011,NA,NA,110
State,NA,All,07,2012,2011,NA,NA,2322
State,NA,All,07,2012,2011,NA,NA,769
State,NA,All,07,2012,2011,NA,NA,598
State,NA,All,07,2012,2011,NA,NA,2536
State,NA,All,07,2012,2011,NA,NA,185
State,NA,All,07,2012,2011,NA,NA,829
State,NA,All,07,2012,2011,NA,NA,150
State,NA,All,07,2012,2011,NA,NA,1213
State,NA,All,07,2012,2011,NA,NA,3455
State,NA,All,07,2012,2011,NA,NA,292
State,NA,All,07,2012,2011,NA,NA,117
State,NA,All,07,2012,2011,NA,NA,1208
State,NA,All,07,2012,2011,NA,NA,997
State,NA,All,07,2012,2011,NA,NA,446
State,NA,All,07,2012,2011,NA,NA,964
State,NA,All,07,2012,2011,NA,NA,91
State,NA,All,08,2012,2011,NA,NA,1064
State,NA,All,08,2012,2011,NA,NA,85
State,NA,All,08,2012,2011,NA,NA,1002
State,NA,All,08,2012,2011,NA,NA,587
State,NA,All,08,2012,2011,NA,NA,4959
State,NA,All,08,2012,2011,NA,NA,692
State,NA,All,08,2012,2011,NA,NA,622
State,NA,All,08,2012,2011,NA,NA,173
State,NA,All,08,2012,2011,NA,NA,64
State,NA,All,08,2012,2011,NA,NA,3518
State,NA,All,08,2012,2011,NA,NA,1483
State,NA,All,08,2012,2011,NA,NA,208
State,NA,All,08,2012,2011,NA,NA,215
State,NA,All,08,2012,2011,NA,NA,1952
State,NA,All,08,2012,2011,NA,NA,1215
State,NA,All,08,2012,2011,NA,NA,593
State,NA,All,08,2012,2011,NA,NA,522
State,NA,All,08,2012,2011,NA,NA,880
State,NA,All,08,2012,2011,NA,NA,829
State,NA,All,08,2012,2011,NA,NA,252
State,NA,All,08,2012,2011,NA,NA,954
State,NA,All,08,2012,2011,NA,NA,1081
State,NA,All,08,2012,2011,NA,NA,1830
State,NA,All,08,2012,2011,NA,NA,773
State,NA,All,08,2012,2011,NA,NA,579
State,NA,All,08,2012,2011,NA,NA,1078
State,NA,All,08,2012,2011,NA,NA,173
State,NA,All,08,2012,2011,NA,NA,315
State,NA,All,08,2012,2011,NA,NA,457
State,NA,All,08,2012,2011,NA,NA,197
State,NA,All,08,2012,2011,NA,NA,1397
State,NA,All,08,2012,2011,NA,NA,361
State,NA,All,08,2012,2011,NA,NA,1866
State,NA,All,08,2012,2011,NA,NA,986
State,NA,All,08,2012,2011,NA,NA,1567
State,NA,All,08,2012,2011,NA,NA,113
State,NA,All,08,2012,2011,NA,NA,2329
State,NA,All,08,2012,2011,NA,NA,769
State,NA,All,08,2012,2011,NA,NA,598
State,NA,All,08,2012,2011,NA,NA,2517
State,NA,All,08,2012,2011,NA,NA,183
State,NA,All,08,2012,2011,NA,NA,860
State,NA,All,08,2012,2011,NA,NA,163
State,NA,All,08,2012,2011,NA,NA,1283
State,NA,All,08,2012,2011,NA,NA,3432
State,NA,All,08,2012,2011,NA,NA,298
State,NA,All,08,2012,2011,NA,NA,96
State,NA,All,08,2012,2011,NA,NA,1281
State,NA,All,08,2012,2011,NA,NA,1022
State,NA,All,08,2012,2011,NA,NA,443
State,NA,All,08,2012,2011,NA,NA,961
State,NA,All,08,2012,2011,NA,NA,73
State,NA,All,09,2012,2011,NA,NA,1020
State,NA,All,09,2012,2011,NA,NA,72
State,NA,All,09,2012,2011,NA,NA,968
State,NA,All,09,2012,2011,NA,NA,587
State,NA,All,09,2012,2011,NA,NA,5008
State,NA,All,09,2012,2011,NA,NA,650
State,NA,All,09,2012,2011,NA,NA,608
State,NA,All,09,2012,2011,NA,NA,166
State,NA,All,09,2012,2011,NA,NA,90
State,NA,All,09,2012,2011,NA,NA,3415
State,NA,All,09,2012,2011,NA,NA,1453
State,NA,All,09,2012,2011,NA,NA,208
State,NA,All,09,2012,2011,NA,NA,224
State,NA,All,09,2012,2011,NA,NA,2100
State,NA,All,09,2012,2011,NA,NA,1232
State,NA,All,09,2012,2011,NA,NA,558
State,NA,All,09,2012,2011,NA,NA,517
State,NA,All,09,2012,2011,NA,NA,955
State,NA,All,09,2012,2011,NA,NA,806
State,NA,All,09,2012,2011,NA,NA,219
State,NA,All,09,2012,2011,NA,NA,902
State,NA,All,09,2012,2011,NA,NA,1066
State,NA,All,09,2012,2011,NA,NA,1888
State,NA,All,09,2012,2011,NA,NA,732
State,NA,All,09,2012,2011,NA,NA,585
State,NA,All,09,2012,2011,NA,NA,1199
State,NA,All,09,2012,2011,NA,NA,187
State,NA,All,09,2012,2011,NA,NA,342
State,NA,All,09,2012,2011,NA,NA,392
State,NA,All,09,2012,2011,NA,NA,223
State,NA,All,09,2012,2011,NA,NA,1366
State,NA,All,09,2012,2011,NA,NA,361
State,NA,All,09,2012,2011,NA,NA,1977
State,NA,All,09,2012,2011,NA,NA,1062
State,NA,All,09,2012,2011,NA,NA,1580
State,NA,All,09,2012,2011,NA,NA,105
State,NA,All,09,2012,2011,NA,NA,2257
State,NA,All,09,2012,2011,NA,NA,735
State,NA,All,09,2012,2011,NA,NA,645
State,NA,All,09,2012,2011,NA,NA,2574
State,NA,All,09,2012,2011,NA,NA,191
State,NA,All,09,2012,2011,NA,NA,851
State,NA,All,09,2012,2011,NA,NA,164
State,NA,All,09,2012,2011,NA,NA,1235
State,NA,All,09,2012,2011,NA,NA,3421
State,NA,All,09,2012,2011,NA,NA,303
State,NA,All,09,2012,2011,NA,NA,119
State,NA,All,09,2012,2011,NA,NA,1190
State,NA,All,09,2012,2011,NA,NA,964
State,NA,All,09,2012,2011,NA,NA,436
State,NA,All,09,2012,2011,NA,NA,952
State,NA,All,09,2012,2011,NA,NA,82
State,NA,All,10,2012,2011,NA,NA,927
State,NA,All,10,2012,2011,NA,NA,87
State,NA,All,10,2012,2011,NA,NA,998
State,NA,All,10,2012,2011,NA,NA,595
State,NA,All,10,2012,2011,NA,NA,4986
State,NA,All,10,2012,2011,NA,NA,710
State,NA,All,10,2012,2011,NA,NA,595
State,NA,All,10,2012,2011,NA,NA,139
